TimeStamp,Date,Time,SQF,Main,Description,Temperature,Humidity,Clouds,Rain,Wind Speed
1.60602E+12,22,09:06:40,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:09:26,165,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:10:40,165,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:12:40,165,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:14:40,165,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:17:47,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:18:40,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:21:58,165,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:22:40,165,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:24:40,165,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:28:15,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:30:20,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:30:40,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:32:40,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:36:36,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:36:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:38:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:40:47,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:42:40,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:44:58,165,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:47:04,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:48:40,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:51:14,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:53:20,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:55:26,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:57:32,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,09:58:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:00:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:02:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:04:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:07:58,164,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:10:04,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:10:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:14:15,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:16:20,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:16:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:20:31,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:20:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:22:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:24:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:26:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:28:52,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:30:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:32:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:35:09,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:36:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:39:19,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:40:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:43:31,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:44:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:46:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:48:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:50:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:52:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:54:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:56:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,10:58:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:00:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:02:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:05:05,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:07:11,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:09:15,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:10:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:12:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:15:37,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:16:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:18:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:21:56,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:22:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:24:40,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:28:08,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:28:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:30:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60602E+12,22,11:32:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:34:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:36:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:38:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:40:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:42:46,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:44:52,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:46:59,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:49:02,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:50:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:53:13,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:55:19,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:56:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,11:58:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:01:35,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:02:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:04:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:08:02,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:10:07,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:10:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:14:18,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:16:23,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:18:38,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:18:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:20:44,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:22:50,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:24:55,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:26:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:28:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:31:12,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:33:17,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:35:23,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:37:28,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:38:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:41:39,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:43:44,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:45:49,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:46:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:50:00,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:52:06,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:54:11,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:54:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:58:23,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,12:58:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:02:33,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:02:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:04:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:06:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:08:49,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:10:55,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:12:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:15:06,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:17:11,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:18:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:20:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:23:27,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:24:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:26:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:28:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:31:51,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:33:55,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:34:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:36:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:38:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:40:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:44:21,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:46:27,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:48:32,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:48:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:50:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:52:43,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:54:53,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:57:08,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,13:58:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:00:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:02:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:05:41,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:06:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:09:51,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:10:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:12:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:14:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:18:13,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60603E+12,22,14:18:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:22:23,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:22:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:26:34,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:26:40,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:28:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:30:45,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:32:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:34:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:37:01,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:39:07,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:41:12,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:42:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:44:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:47:34,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:48:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:51:44,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:52:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:55:55,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,14:58:01,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:00:06,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:02:11,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:04:17,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:06:22,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:08:27,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:08:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:10:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:12:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:14:54,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:17:04,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:19:16,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:21:20,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:23:26,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:24:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:26:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:29:42,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:30:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:32:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:34:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:38:04,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:40:10,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:40:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:44:21,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:46:27,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:46:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:48:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:50:42,158,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:52:48,157,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:54:40,157,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:57:00,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,15:59:05,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:01:19,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:02:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:04:40,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:07:36,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:08:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:11:47,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:13:52,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:14:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:16:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:20:33,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:20:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:22:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:24:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:26:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:28:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:30:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:32:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:34:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:36:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:38:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:40:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:42:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:44:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:47:45,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:49:50,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:51:56,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:52:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:54:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:56:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,16:58:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,17:00:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,17:04:34,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60604E+12,22,17:04:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:06:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:08:45,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:10:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:12:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:14:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:16:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:19:41,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:20:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:22:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:24:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:26:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:30:19,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:32:26,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:32:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:36:35,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:36:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:38:41,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:40:46,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:42:52,159,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:44:58,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:46:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:49:08,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:51:14,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:52:40,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:55:24,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:57:30,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,17:59:35,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:01:50,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:02:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:06:02,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:06:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:08:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:12:18,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:12:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:14:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:16:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:18:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:20:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:22:50,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:24:57,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:27:01,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:28:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:31:12,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:32:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:34:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:37:30,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:39:35,163,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:41:39,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:43:44,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:45:50,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:47:55,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:48:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:50:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:52:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:56:17,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,18:58:22,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:00:28,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:02:33,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:02:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:04:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:06:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:08:50,160,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:10:55,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:12:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:15:06,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:17:12,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:19:17,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:20:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:22:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:24:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:26:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:29:45,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:31:50,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:32:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:34:40,161,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:38:07,162,Smoke,smoke,20.44,42,13,No Rain,3.6
1.60605E+12,22,19:38:40,162,Smoke,smoke,20.44,42,13,No Rain,3.6
